city,state,lat,lng,countyName
COHASSET,MN,47.2389,-93.6396,ITASCA
INVER GROVE HEIGHTS,MN,44.8247,-93.0596,DAKOTA
GILBERT,MN,47.4913,-92.4612,ST. LOUIS
SARTELL,MN,45.6187,-94.2207,STEARNS
WALKER,MN,47.0891,-94.5854,CASS
LESTER PRAIRIE,MN,44.8829,-94.0374,MCLEOD
EXCELSIOR,MN,44.9025,-93.5663,HENNEPIN
UNDERWOOD,MN,46.2869,-95.8721,OTTER TAIL
BOVEY,MN,47.2962,-93.4036,ITASCA
COTTAGE GROVE,MN,44.8161,-92.9274,WASHINGTON
CORCORAN,MN,45.1089,-93.5837,HENNEPIN
HASTINGS,MN,44.7318,-92.8538,DAKOTA
WASECA,MN,44.0826,-93.5025,WASECA
LA CRESCENT,MN,43.8299,-91.3043,HOUSTON
CHISHOLM,MN,47.4877,-92.8788,ST. LOUIS
HOPKINS,MN,44.9261,-93.4056,HENNEPIN
LANESBORO,MN,43.7181,-91.9719,FILLMORE
HIBBING,MN,47.3981,-92.9487,ST. LOUIS
HUTCHINSON,MN,44.8856,-94.3768,MCLEOD
GRAND RAPIDS,MN,47.238,-93.5327,ITASCA
COOK,MN,47.8414,-92.6888,ST. LOUIS
CROOKSTON,MN,47.7747,-96.6062,POLK
NORTH BRANCH,MN,45.5137,-92.9601,CHISAGO
ISANTI,MN,45.4928,-93.2407,ISANTI
BEMIDJI,MN,47.4828,-94.8796,BELTRAMI
NEW PRAGUE,MN,44.5459,-93.5758,LE SUEUR
LITCHFIELD,MN,45.1221,-94.5255,MEEKER
SHAKOPEE,MN,44.7744,-93.4764,SCOTT
ELKO NEW MARKET,MN,44.5667,-93.338,SCOTT
PLYMOUTH,MN,45.0225,-93.4618,HENNEPIN
RANDALL,MN,46.0887,-94.5007,MORRISON
MEADOWLANDS,MN,47.0731,-92.7311,ST. LOUIS
ROCKFORD,MN,45.092,-93.7453,WRIGHT
BIGFORK,MN,47.7473,-93.6525,ITASCA
LAKE CRYSTAL,MN,44.1054,-94.2188,BLUE EARTH
ELBOW LAKE,MN,45.9905,-95.9776,GRANT
MANTORVILLE,MN,44.0656,-92.7537,DODGE
LAMBERTON,MN,44.2306,-95.2676,REDWOOD
OWATONNA,MN,44.0914,-93.2304,STEELE
PIERZ,MN,45.9772,-94.1008,MORRISON
ANDOVER,MN,45.2571,-93.3265,ANOKA
CHISAGO CITY,MN,45.3474,-92.9116,CHISAGO
GROVE CITY,MN,45.148,-94.6815,MEEKER
MENTOR,MN,47.6966,-96.144,POLK
LINDSTROM,MN,45.387,-92.8477,CHISAGO
BIG LAKE,MN,45.3416,-93.7431,SHERBURNE
GRAND MARAIS,MN,47.7586,-90.3443,COOK
EAGAN,MN,44.8169,-93.1638,DAKOTA
EAGLE LAKE,MN,44.1616,-93.8846,BLUE EARTH
CRYSTAL,MN,45.0377,-93.3599,HENNEPIN
PINE ISLAND,MN,44.197,-92.6165,GOODHUE
NEW HOPE,MN,45.0374,-93.3869,HENNEPIN
SHERBURN,MN,43.6547,-94.7273,MARTIN
LE SUEUR,MN,44.4704,-93.9025,LE SUEUR
WYOMING,MN,45.3365,-92.9766,CHISAGO
CENTER CITY,MN,45.3941,-92.8141,CHISAGO
ALBERTVILLE,MN,45.2364,-93.6618,WRIGHT
MOORHEAD,MN,46.8673,-96.7461,CLAY
FLOODWOOD,MN,46.9173,-92.9187,ST. LOUIS
FARIBAULT,MN,44.2985,-93.2786,RICE
MORRIS,MN,45.5856,-95.9048,STEVENS
DELANO,MN,45.0383,-93.7922,WRIGHT
BABBITT,MN,47.6445,-91.9458,ST. LOUIS
ELLENDALE,MN,43.8727,-93.2993,STEELE
HOWARD LAKE,MN,45.0604,-94.067,WRIGHT
EMILY,MN,46.7602,-93.9665,CROW WING
VIKING,MN,48.2182,-96.4068,MARSHALL
ALEXANDRIA,MN,45.8777,-95.3766,DOUGLAS
PALISADE,MN,46.7126,-93.4895,AITKIN
RUSHFORD,MN,43.8131,-91.7535,FILLMORE
ESKO,MN,46.71,-92.3721,CARLTON
CASS LAKE,MN,47.3788,-94.5991,CASS
CANNON FALLS,MN,44.5122,-92.9034,GOODHUE
ALBERT LEA,MN,43.6547,-93.3642,FREEBORN
AUSTIN,MN,43.6718,-92.9783,MOWER
SANDSTONE,MN,46.1292,-92.8646,PINE
MARSHALL,MN,44.4488,-95.7897,LYON
SOUTH ST. PAUL,MN,44.8876,-93.0411,DAKOTA
MAPLE LAKE,MN,45.2334,-94.0059,WRIGHT
GLENCOE,MN,44.7699,-94.1512,MCLEOD
WAITE PARK,MN,45.5313,-94.2528,STEARNS
AITKIN,MN,46.5289,-93.7067,AITKIN
BAUDETTE,MN,48.7119,-94.5925,LAKE OF THE WOODS
WHEATON,MN,45.8059,-96.498,TRAVERSE
MARIETTA,MN,45.0105,-96.419,LAC QUI PARLE
MORA,MN,45.8768,-93.2914,KANABEC
GAYLORD,MN,44.5555,-94.2123,SIBLEY
RICE,MN,45.7525,-94.2317,BENTON
VERGAS,MN,46.6549,-95.8038,OTTER TAIL
COLD SPRING,MN,45.4572,-94.4296,STEARNS
REVERE,MN,44.2215,-95.3611,REDWOOD
SHAFER,MN,45.3901,-92.7531,CHISAGO
WABASHA,MN,44.3707,-92.042,WABASHA
DEER RIVER,MN,47.3409,-93.7961,ITASCA
TRUMAN,MN,43.8279,-94.4366,MARTIN
KASSON,MN,44.0333,-92.7482,DODGE
CARLOS,MN,45.9741,-95.2925,DOUGLAS
FAIRFAX,MN,44.5283,-94.7231,RENVILLE
GARRISON,MN,46.2992,-93.8262,CROW WING
NEW LONDON,MN,45.2975,-94.9476,KANDIYOHI
NORWOOD YOUNG AMERICA,MN,44.7721,-93.9192,CARVER
RUSH CITY,MN,45.6875,-92.9654,CHISAGO
ORR,MN,48.0594,-92.8248,ST. LOUIS
ELY,MN,47.9054,-91.8517,ST. LOUIS
REDWOOD FALLS,MN,44.5471,-95.1031,REDWOOD
SPRING GROVE,MN,43.5607,-91.637,HOUSTON
CARVER,MN,44.76,-93.6305,CARVER
CIRCLE PINES,MN,45.1409,-93.1505,ANOKA
PELICAN RAPIDS,MN,46.5701,-96.086,OTTER TAIL
MORGAN,MN,44.4158,-94.9248,REDWOOD
STACY,MN,45.3841,-92.9938,CHISAGO
PERHAM,MN,46.6,-95.5773,OTTER TAIL
NEW BRIGHTON,MN,45.0658,-93.206,RAMSEY
MILACA,MN,45.7573,-93.6522,MILLE LACS
ASHBY,MN,46.0931,-95.8157,GRANT
HOYT LAKES,MN,47.5598,-92.1157,ST. LOUIS
BARNUM,MN,46.5054,-92.6884,CARLTON
RENVILLE,MN,44.7908,-95.2048,RENVILLE
AVON,MN,45.6101,-94.4619,STEARNS
ADRIAN,MN,43.6332,-95.933,NOBLES
BYRON,MN,44.0379,-92.6411,OLMSTED
SAUK CENTRE,MN,45.736,-94.9523,STEARNS
EAST GRAND FORKS,MN,47.9284,-97.0138,POLK
BROWNSDALE,MN,43.7401,-92.8675,MOWER
ROGERS,MN,45.1865,-93.5783,HENNEPIN
ZEELAND,MI,42.8139,-86.0129,OTTAWA
ECORSE,MI,42.2489,-83.1399,WAYNE
MADISON HEIGHTS,MI,42.5073,-83.1034,OAKLAND
HARBOR BEACH,MI,43.8456,-82.6554,HURON
NOVI,MI,42.4786,-83.4893,OAKLAND
WYANDOTTE,MI,42.2113,-83.1558,WAYNE
EASTPOINTE,MI,42.4657,-82.9461,MACOMB
TROY,MI,42.5818,-83.1457,OAKLAND
SAULT STE. MARIE,MI,46.4817,-84.3723,CHIPPEWA
FENTON,MI,42.7994,-83.7144,GENESEE
FLINT,MI,43.0235,-83.6922,GENESEE
LANSING,MI,42.7142,-84.5601,INGHAM
GRAND RAPIDS,MI,42.962,-85.6562,KENT
ALLEGAN,MI,42.5299,-85.8462,ALLEGAN
IMLAY CITY,MI,43.017,-83.0765,LAPEER
YPSILANTI,MI,42.2437,-83.6205,WASHTENAW
MUSKEGON,MI,43.2281,-86.2563,MUSKEGON
DETROIT,MI,42.3834,-83.1024,WAYNE
HOLLY,MI,42.7987,-83.6235,OAKLAND
SHEPHERD,MI,43.5235,-84.6927,ISABELLA
EATON RAPIDS,MI,42.5092,-84.653,EATON
RIVERVIEW,MI,42.1728,-83.1935,WAYNE
ALLEN PARK,MI,42.2595,-83.2107,WAYNE
CAPAC,MI,43.0074,-82.9271,ST. CLAIR
STERLING,MI,44.0325,-84.0194,ARENAC
TRAVERSE CITY,MI,44.7547,-85.6035,GRAND TRAVERSE
MONROE,MI,41.9154,-83.385,MONROE
ANN ARBOR,MI,42.2755,-83.7312,WASHTENAW
HOLLAND,MI,42.7677,-86.0985,OTTAWA
DEARBORN HEIGHTS,MI,42.3164,-83.2769,WAYNE
BAY CITY,MI,43.5903,-83.8886,BAY
SAGINAW,MI,43.4199,-83.9501,SAGINAW
BLOOMFIELD HILLS,MI,42.578,-83.2456,OAKLAND
WESTLAND,MI,42.3192,-83.3805,WAYNE
LAPEER,MI,43.0447,-83.3254,LAPEER
HAZEL PARK,MI,42.4619,-83.0977,OAKLAND
THREE RIVERS,MI,41.9465,-85.6281,ST. JOSEPH
ROSEVILLE,MI,42.5074,-82.9369,MACOMB
ROMULUS,MI,42.2237,-83.366,WAYNE
CASEVILLE,MI,43.9416,-83.2739,HURON
CLIO,MI,43.1773,-83.7355,GENESEE
BRIDGMAN,MI,41.9396,-86.5652,BERRIEN
JACKSON,MI,42.2431,-84.4037,JACKSON
MARSHALL,MI,42.2617,-84.9597,CALHOUN
ROCKFORD,MI,43.1266,-85.5582,KENT
FREEPORT,MI,42.7642,-85.316,BARRY
PORTAGE,MI,42.2,-85.5906,KALAMAZOO
MARINE CITY,MI,42.7138,-82.5012,ST. CLAIR
MOUNT PLEASANT,MI,43.5966,-84.7759,ISABELLA
DECATUR,MI,42.1075,-85.9746,VAN BUREN
WARREN,MI,42.4934,-83.027,MACOMB
SHELBY,MI,43.6114,-86.3648,OCEANA
HART,MI,43.6972,-86.3639,OCEANA
PORT SANILAC,MI,43.4277,-82.5446,SANILAC
BURTON,MI,42.9974,-83.6175,GENESEE
SOUTHGATE,MI,42.2047,-83.2057,WAYNE
HOWELL,MI,42.6078,-83.9339,LIVINGSTON
HOUGHTON LAKE,MI,44.3124,-84.7625,ROSCOMMON
FENNVILLE,MI,42.5947,-86.1051,ALLEGAN
LUDINGTON,MI,43.9573,-86.4434,MASON
MIDLAND,MI,43.6241,-84.2319,MIDLAND
ALLENDALE,MI,42.9851,-85.9509,OTTAWA
ROYAL OAK,MI,42.5084,-83.1539,OAKLAND
SOUTHFIELD,MI,42.4765,-83.2605,OAKLAND
LUPTON,MI,44.4297,-84.0225,OGEMAW
ATTICA,MI,43.0314,-83.1607,LAPEER
GLEN ARBOR,MI,44.896,-85.9899,LEELANAU
MARION,MI,44.1006,-85.1438,OSCEOLA
ORTONVILLE,MI,42.8511,-83.4427,OAKLAND
PENTWATER,MI,43.7793,-86.4303,OCEANA
WILLIAMSTON,MI,42.6835,-84.2836,INGHAM
POTTERVILLE,MI,42.6299,-84.7433,EATON
COMSTOCK PARK,MI,43.0438,-85.6779,KENT
PAW PAW,MI,42.2147,-85.8918,VAN BUREN
OXFORD,MI,42.8217,-83.2563,OAKLAND
LOWELL,MI,42.9351,-85.3457,KENT
ROSE CITY,MI,44.4209,-84.116,OGEMAW
CHARLOTTE,MI,42.5662,-84.8304,EATON
WAYLAND,MI,42.6725,-85.6408,ALLEGAN
LAKE LEELANAU,MI,44.9806,-85.7157,LEELANAU
MARQUETTE,MI,46.544,-87.4082,MARQUETTE
ADRIAN,MI,41.8994,-84.0446,LENAWEE
MOUNT CLEMENS,MI,42.5976,-82.882,MACOMB
BATTLE CREEK,MI,42.2986,-85.2296,CALHOUN
GREENVILLE,MI,43.1797,-85.2533,MONTCALM
SWARTZ CREEK,MI,42.9626,-83.826,GENESEE
BOYNE FALLS,MI,45.1678,-84.9131,CHARLEVOIX
GWINN,MI,46.2913,-87.4372,MARQUETTE
AUBURN,MI,43.6021,-84.0757,BAY
STERLING HEIGHTS,MI,42.5809,-83.0305,MACOMB
HARRISON,MI,44.0168,-84.808,CLARE
FLAT ROCK,MI,42.0991,-83.2716,WAYNE
LIVONIA,MI,42.3972,-83.3733,WAYNE
GLADSTONE,MI,45.8522,-87.0356,DELTA
OKEMOS,MI,42.7057,-84.4135,INGHAM
SALINE,MI,42.1741,-83.778,WASHTENAW
COLOMA,MI,42.1864,-86.3083,BERRIEN
CROSWELL,MI,43.2736,-82.6177,SANILAC
SARANAC,MI,42.9294,-85.2105,IONIA
DURAND,MI,42.9127,-83.989,SHIAWASSEE
FRASER,MI,42.5388,-82.9496,MACOMB
KALAMAZOO,MI,42.2749,-85.5882,KALAMAZOO
LAWTON,MI,42.1678,-85.846,VAN BUREN
FOUNTAIN,MI,44.0484,-86.181,MASON
ALGONAC,MI,42.6208,-82.534,ST. CLAIR
FOWLERVILLE,MI,42.6596,-84.0743,LIVINGSTON
CROSS VILLAGE,MI,45.6439,-85.0312,EMMET
ONAWAY,MI,45.3589,-84.2274,PRESQUE ISLE
HIGHLAND PARK,MI,42.4052,-83.0977,WAYNE
COLDWATER,MI,41.9465,-84.9989,BRANCH
LINCOLN PARK,MI,42.2432,-83.1811,WAYNE
WYOMING,MI,42.8909,-85.7066,KENT
GRANT,MI,43.3348,-85.8094,NEWAYGO
VICKSBURG,MI,42.1186,-85.5413,KALAMAZOO
JENISON,MI,42.9063,-85.8269,OTTAWA
HASTINGS,MI,42.6498,-85.2887,BARRY
FARMINGTON,MI,42.4614,-83.3784,OAKLAND
WAYNE,MI,42.2774,-83.3877,WAYNE
ALBION,MI,42.2478,-84.7572,CALHOUN
SOUTH LYON,MI,42.4614,-83.6526,OAKLAND
DOLLAR BAY,MI,47.1277,-88.5085,HOUGHTON
FOSTORIA,MI,43.2495,-83.3713,TUSCOLA
SOUTH HAVEN,MI,42.4011,-86.2677,VAN BUREN
RICHMOND,MI,42.8094,-82.7518,MACOMB
GRAND BLANC,MI,42.9258,-83.6181,GENESEE
OVID,MI,43.0031,-84.3742,CLINTON
ALMA,MI,43.38,-84.6556,GRATIOT
OSCODA,MI,44.425,-83.3339,IOSCO
GLADWIN,MI,43.9837,-84.4876,GLADWIN
L'ANSE,MI,46.7525,-88.4477,BARAGA
NILES,MI,41.8346,-86.2473,BERRIEN
GARDEN CITY,MI,42.3244,-83.3412,WAYNE
MILFORD,MI,42.587,-83.6012,OAKLAND
CHELSEA,MI,42.3132,-84.0188,WASHTENAW
MOUNT MORRIS,MI,43.1176,-83.6987,GENESEE
HARRISVILLE,MI,44.6575,-83.2946,ALCONA
HUBBARD LAKE,MI,44.8108,-83.5605,ALCONA
VASSAR,MI,43.3719,-83.577,TUSCOLA
FRANKENMUTH,MI,43.3321,-83.7395,SAGINAW
DEARBORN,MI,42.3127,-83.2129,WAYNE
DEXTER,MI,42.3319,-83.8803,WASHTENAW
ALANSON,MI,45.4425,-84.7871,EMMET
AUBURN HILLS,MI,42.6735,-83.2447,OAKLAND
TWIN LAKE,MI,43.3695,-86.1805,MUSKEGON
QUINCY,MI,41.9432,-84.8844,BRANCH
PLAINWELL,MI,42.4457,-85.6435,ALLEGAN
RICHLAND,MI,42.3762,-85.4553,KALAMAZOO
MILAN,MI,42.0816,-83.6853,WASHTENAW
INKSTER,MI,42.2935,-83.3148,WAYNE
LUNA PIER,MI,41.8049,-83.4426,MONROE
MARTIN,MI,42.537,-85.6389,ALLEGAN
PORT HURON,MI,42.9822,-82.4387,ST. CLAIR
BROOKLYN,MI,42.1058,-84.2491,JACKSON
RAPID CITY,MI,44.8366,-85.2871,KALKASKA
DEWITT,MI,42.8364,-84.575,CLINTON
ATHENS,MI,42.0866,-85.2356,CALHOUN
FREMONT,MI,43.463,-85.9541,NEWAYGO
BERKLEY,MI,42.4986,-83.1853,OAKLAND
TAYLOR,MI,42.226,-83.2688,WAYNE
TAWAS CITY,MI,44.2679,-83.5244,IOSCO
PLYMOUTH,MI,42.3718,-83.468,WAYNE
MONTROSE,MI,43.1765,-83.8932,GENESEE
CLINTON,MI,42.0699,-83.9687,LENAWEE
MANCHESTER,MI,42.1484,-84.0346,WASHTENAW
UNION CITY,MI,42.0662,-85.1432,BRANCH
WHITEHALL,MI,43.4003,-86.3406,MUSKEGON
STANWOOD,MI,43.5805,-85.4481,MECOSTA
GOBLES,MI,42.3617,-85.8774,VAN BUREN
BROWN CITY,MI,43.2115,-82.9879,SANILAC
TEMPERANCE,MI,41.7653,-83.5755,MONROE
MUNISING,MI,46.4172,-86.6439,ALGER
CEDAR SPRINGS,MI,43.2202,-85.5535,KENT
HUDSONVILLE,MI,42.8631,-85.8628,OTTAWA
SAUGATUCK,MI,42.6592,-86.2061,ALLEGAN
IRONWOOD,MI,46.4522,-90.1505,GOGEBIC
EDMORE,MI,43.4073,-85.0367,MONTCALM
OAK PARK,MI,42.4649,-83.1824,OAKLAND
NORTHVILLE,MI,42.4355,-83.489,WAYNE
KINGSFORD,MI,45.8061,-88.0994,DICKINSON
LAKE ORION,MI,42.7827,-83.2455,OAKLAND
BRIGHTON,MI,42.5298,-83.7847,LIVINGSTON
METAMORA,MI,42.9422,-83.2897,LAPEER
MACKINAW CITY,MI,45.7752,-84.7477,CHEBOYGAN
BALDWIN,MI,43.8971,-85.8531,LAKE
GROSSE POINTE,MI,42.3915,-82.9118,WAYNE
ALPENA,MI,45.074,-83.4399,ALPENA
CADILLAC,MI,44.2494,-85.4163,WEXFORD
MELVINDALE,MI,42.2802,-83.1782,WAYNE
GAYLORD,MI,45.0213,-84.6803,OTSEGO
ISHPEMING,MI,46.4862,-87.6658,MARQUETTE
PONTIAC,MI,42.6493,-83.2878,OAKLAND
CLAWSON,MI,42.5367,-83.1504,OAKLAND
ROMEO,MI,42.8049,-83.0041,MACOMB
WATERVLIET,MI,42.1883,-86.2576,BERRIEN
HASLETT,MI,42.7525,-84.402,INGHAM
FRANKFORT,MI,44.6361,-86.2332,BENZIE
GRAYLING,MI,44.6566,-84.7091,CRAWFORD
THREE OAKS,MI,41.7987,-86.613,BERRIEN
GALESBURG,MI,42.2911,-85.4182,KALAMAZOO
LEXINGTON,MI,43.2671,-82.537,SANILAC
PETOSKEY,MI,45.365,-84.9887,EMMET
HAMTRAMCK,MI,42.3954,-83.056,WAYNE
MANISTIQUE,MI,45.9591,-86.2507,SCHOOLCRAFT
SANFORD,MI,43.6777,-84.3803,MIDLAND
OTISVILLE,MI,43.1661,-83.5247,GENESEE
WEST BRANCH,MI,44.2736,-84.2362,OGEMAW
DAVISON,MI,43.0319,-83.5186,GENESEE
EVART,MI,43.9002,-85.2748,OSCEOLA
HONOR,MI,44.6666,-86.0201,BENZIE
SAND LAKE,MI,44.3276,-83.6711,IOSCO
CLARE,MI,43.8258,-84.763,CLARE
PINCKNEY,MI,42.4543,-83.9457,LIVINGSTON
ROTHBURY,MI,43.52,-86.3588,OCEANA
KALKASKA,MI,44.7322,-85.1781,KALKASKA
GRASS LAKE,MI,42.2511,-84.2075,JACKSON
BIG RAPIDS,MI,43.6992,-85.4806,MECOSTA
MAYVILLE,MI,43.3363,-83.352,TUSCOLA
CHARLEVOIX,MI,45.3138,-85.2557,CHARLEVOIX
BELLEVILLE,MI,42.2021,-83.4838,WAYNE
WHITMORE LAKE,MI,42.4235,-83.7524,WASHTENAW
MARYSVILLE,MI,42.9084,-82.4806,ST. CLAIR
GRAND HAVEN,MI,43.0553,-86.2201,OTTAWA
NORWAY,MI,45.8018,-87.9132,DICKINSON
ESCANABA,MI,45.7477,-87.09,DELTA
BIG BAY,MI,46.8148,-87.6995,MARQUETTE
MIO,MI,44.6605,-84.1418,OSCODA
HILLSDALE,MI,41.9266,-84.6356,HILLSDALE
BELLAIRE,MI,44.9738,-85.2057,ANTRIM
WELLSTON,MI,44.2179,-85.962,MANISTEE
GOODRICH,MI,42.9147,-83.5092,GENESEE
IRON MOUNTAIN,MI,45.8275,-88.0599,DICKINSON
STOCKBRIDGE,MI,42.4483,-84.1757,INGHAM
NORTHPORT,MI,45.1301,-85.6173,LEELANAU
CORUNNA,MI,42.9838,-84.1163,SHIAWASSEE
EAST LANSING,MI,42.748,-84.4835,INGHAM
LEONARD,MI,42.8652,-83.1429,OAKLAND
FREELAND,MI,43.5198,-84.1124,SAGINAW
ROCHESTER,MI,42.6866,-83.1198,OAKLAND
NEW BALTIMORE,MI,42.6903,-82.7398,MACOMB
BERRIEN SPRINGS,MI,41.9474,-86.3403,BERRIEN
TEKONSHA,MI,42.0967,-84.9897,CALHOUN
STEVENSVILLE,MI,42.0139,-86.5243,BERRIEN
HARBOR SPRINGS,MI,45.4324,-84.989,EMMET
TRENTON,MI,42.1394,-83.1929,WAYNE
BOYNE CITY,MI,45.2135,-85.0131,CHARLEVOIX
OWOSSO,MI,42.9955,-84.176,SHIAWASSEE
NEW TROY,MI,41.879,-86.5476,BERRIEN
MATTAWAN,MI,42.2165,-85.7858,VAN BUREN
CENTRAL LAKE,MI,45.0691,-85.2613,ANTRIM
CALEDONIA,MI,42.7945,-85.5153,KENT
WALLED LAKE,MI,42.538,-83.4786,OAKLAND
CENTER LINE,MI,42.4805,-83.0274,MACOMB
READING,MI,41.8396,-84.7478,HILLSDALE
LAKE CITY,MI,44.3297,-85.2085,MISSAUKEE
HOUGHTON,MI,47.1119,-88.5672,HOUGHTON
VERMONTVILLE,MI,42.6269,-85.0248,EATON
HANOVER,MI,42.1001,-84.554,JACKSON
MONTAGUE,MI,43.4128,-86.3636,MUSKEGON
HUDSON,MI,41.8569,-84.3451,LENAWEE
STURGIS,MI,41.7995,-85.4182,ST. JOSEPH
LAKE ODESSA,MI,42.7824,-85.1374,IONIA
GRAND LEDGE,MI,42.7534,-84.7448,EATON
ROCKWOOD,MI,42.0705,-83.243,WAYNE
CAMDEN,MI,41.755,-84.7562,HILLSDALE
HOLT,MI,42.6416,-84.5307,INGHAM
CEMENT CITY,MI,42.0682,-84.3282,LENAWEE
LELAND,MI,45.0214,-85.7576,LEELANAU
BIRCH RUN,MI,43.2503,-83.7911,SAGINAW
MASON,MI,42.5806,-84.4427,INGHAM
BRIDGEPORT,MI,43.3706,-83.8828,SAGINAW
FLUSHING,MI,43.0637,-83.8403,GENESEE
KEEGO HARBOR,MI,42.6088,-83.3443,OAKLAND
DOWAGIAC,MI,41.9834,-86.1126,CASS
PERRY,MI,42.8195,-84.232,SHIAWASSEE
ALLEN,MI,41.9584,-84.7673,HILLSDALE
MARLETTE,MI,43.3268,-83.0807,SANILAC
ROSCOMMON,MI,44.4915,-84.5914,ROSCOMMON
KENT CITY,MI,43.2203,-85.7539,KENT
CLAYTON,MI,41.8649,-84.2347,LENAWEE
DE TOUR VILLAGE,MI,45.9891,-83.9146,CHIPPEWA
ONTONAGON,MI,46.8665,-89.3122,ONTONAGON
LEWISTON,ME,44.0915,-70.1681,ANDROSCOGGIN
AUGUSTA,ME,44.3341,-69.7319,KENNEBEC
SANFORD,ME,43.4244,-70.7573,YORK
WATERVILLE,ME,44.5441,-69.6624,KENNEBEC
PORTLAND,ME,43.6773,-70.2715,CUMBERLAND
BIDDEFORD,ME,43.4674,-70.4512,YORK
ROCKLAND,ME,44.1274,-69.1369,KNOX
BANGOR,ME,44.8322,-68.7906,PENOBSCOT
PRESQUE ISLE,ME,46.6868,-67.9874,AROOSTOOK
CUMBERLAND CENTER,ME,43.7982,-70.2541,CUMBERLAND
ELLSWORTH,ME,44.5847,-68.4875,HANCOCK
SACO,ME,43.539,-70.4624,YORK
AUBURN,ME,44.085,-70.2492,ANDROSCOGGIN
KITTERY POINT,ME,43.0883,-70.6988,YORK
SOUTH PORTLAND,ME,43.631,-70.2895,CUMBERLAND
CARIBOU,ME,46.8662,-67.9919,AROOSTOOK
EASTPORT,ME,44.9137,-67.0183,WASHINGTON
BATH,ME,43.9346,-69.8346,SAGADAHOC
CAPE NEDDICK,ME,43.1706,-70.622,YORK
LISBON FALLS,ME,44.0086,-70.057,ANDROSCOGGIN
BELFAST,ME,44.428,-69.0325,WALDO
BREWER,ME,44.7835,-68.7352,PENOBSCOT
OLD TOWN,ME,44.9491,-68.7249,PENOBSCOT
WESTBROOK,ME,43.6954,-70.3539,CUMBERLAND
FREDERICK,MD,39.4336,-77.4141,FREDERICK
SILVER SPRING,MD,39.0028,-77.0207,MONTGOMERY
ANNAPOLIS,MD,38.9706,-76.5047,ANNE ARUNDEL
PARKVILLE,MD,39.3832,-76.5519,BALTIMORE
HAGERSTOWN,MD,39.6401,-77.7217,WASHINGTON
RIDGELY,MD,38.9529,-75.8828,CAROLINE
URBANA,MD,39.3237,-77.3411,FREDERICK
TOWSON,MD,39.3944,-76.619,BALTIMORE
GERMANTOWN,MD,39.1755,-77.2643,MONTGOMERY
LAUREL,MD,39.095,-76.8622,PRINCE GEORGE'S
BALTIMORE,MD,39.3051,-76.6144,BALTIMORE
SYKESVILLE,MD,39.3714,-76.9716,CARROLL
BEL AIR,MD,39.5348,-76.346,HARFORD
ROCKVILLE,MD,39.0834,-77.1552,MONTGOMERY
DUNDALK,MD,39.2703,-76.4942,BALTIMORE
HYATTSVILLE,MD,38.9612,-76.9548,PRINCE GEORGE'S
LEXINGTON PARK,MD,38.2543,-76.4415,ST. MARY'S
MAUGANSVILLE,MD,39.693600000000004,-77.7472,WASHINGTON
OXON HILL,MD,38.7887,-76.9733,PRINCE GEORGE'S
GLEN BURNIE,MD,39.1559,-76.6072,ANNE ARUNDEL
COCKEYSVILLE,MD,39.4793,-76.63,BALTIMORE
SMITHSBURG,MD,39.6564,-77.5762,WASHINGTON
DAMASCUS,MD,39.2737,-77.2006,MONTGOMERY
SALISBURY,MD,38.3756,-75.5867,WICOMICO
ELDERSBURG,MD,39.4041,-76.9529,CARROLL
EASTON,MD,38.776,-76.0702,TALBOT
FRUITLAND,MD,38.3214,-75.6246,WICOMICO
PASADENA,MD,39.1552,-76.5537,ANNE ARUNDEL
LEONARDTOWN,MD,38.3039,-76.6396,ST. MARY'S
ELKTON,MD,39.6067,-75.8208,CECIL
LINTHICUM,MD,39.2088,-76.6625,ANNE ARUNDEL
SEVERN,MD,39.1355,-76.6958,ANNE ARUNDEL
PIKESVILLE,MD,39.3893,-76.702,BALTIMORE
SAVAGE,MD,39.1485,-76.8228,HOWARD
WALDORF,MD,38.6085,-76.9195,CHARLES
COLUMBIA,MD,39.2004,-76.859,HOWARD
DISTRICT HEIGHTS,MD,38.8588,-76.8885,PRINCE GEORGE'S
BOWIE,MD,38.9569,-76.7409,PRINCE GEORGE'S
CALIFORNIA,MD,38.2969,-76.4949,ST. MARY'S
PRESTON,MD,38.7112,-75.909,CAROLINE
OLNEY,MD,39.1465,-77.0715,MONTGOMERY
CLARKSBURG,MD,39.2314,-77.2617,MONTGOMERY
ELLICOTT CITY,MD,39.2773,-76.8344,HOWARD
WHEATON,MD,39.0492,-77.0572,MONTGOMERY
OCEAN CITY,MD,38.3998,-75.0715,WORCESTER
UPPER MARLBORO,MD,38.8171,-76.7546,PRINCE GEORGE'S
COLLEGE PARK,MD,38.996,-76.9337,PRINCE GEORGE'S
CHARLOTTE HALL,MD,38.4667,-76.7847,ST. MARY'S
CENTREVILLE,MD,39.042,-76.0631,QUEEN ANNE'S
CARNEY,MD,39.405,-76.5236,BALTIMORE
FORT WASHINGTON,MD,38.7339,-77.0069,PRINCE GEORGE'S
OWINGS MILLS,MD,39.4115,-76.7913,BALTIMORE
WESTMINSTER,MD,39.5796,-77.0066,CARROLL
CROFTON,MD,39.0144,-76.68,ANNE ARUNDEL
WILLIAMSPORT,MD,39.5974,-77.818,WASHINGTON
PERRY HALL,MD,39.4067,-76.4781,BALTIMORE
